county,state,total_exp,medical_care_exp,edu_training_exp,exp_per_vet,county_pop,vet_pop,med_patients,state_va_fac,hs_grad_pct,clg_grad_pct,median_income,poverty_pct,unemployment_pct,severe_housing_problems_pct,smokers_pct,obesity_pct,inactive_pct,excess_alcohol_pct,diabetes_pct,food_insecure_pct,age_under18_pct,age_over65_pct,rural_pct
columbia,fl,135638.76986031988,86811.73986031988,1433.207,20.85980666694845,71686,6502.398225734,3833.0,82,84.98401260375977,14.899900436401367,46670.0,15.6,4.5,14.82605178,24.823391099,36.8,36.7,19.178038939,15.0,15.2,21.538375694,19.263175515,62.057425479
dixie,fl,23190.79653215476,14985.187532154758,195.934,14.441883197617399,16826,1605.8014190268998,758.0,82,79.62270164489746,9.53593921661377,41450.0,23.2,4.3,13.530326594,30.909401845,33.1,43.4,18.807843696,14.6,18.1,18.263401878,23.677641745,77.024722933
duval,fl,887929.2543679408,283851.5020579409,78183.452,10.241156912853178,957755,86702.04566962,28840.0,82,90.06933689117432,30.685577392578125,55202.0,15.2,4.5,17.520882154,18.638807381,32.0,26.7,18.493506378,13.0,14.1,22.526428993,14.470715371,2.9114980047
escambia,fl,428649.23431771155,117839.50803771151,25136.283,11.286964376022286,318316,37977.371066069994,12785.0,82,90.36258697509766,27.202924728393555,57089.0,13.5,4.5,12.525989731,19.959258861,29.4,28.8,20.488930263,13.0,13.6,20.806682668,17.14365599,8.3022253284
flagler,fl,126666.50931891911,47296.6283189191,4668.691,10.690308801836226,115081,11848.723144196001,4376.0,82,91.50575160980225,25.604799270629883,67054.0,9.4,4.6,15.265626981,20.066591259,26.6,26.2,21.15735248,12.6,12.4,16.620467323,31.191943066,10.321225548
franklin,fl,10043.182124253315,4612.273124253316,67.665,9.555263971275998,12125,1051.0627602172,347.0,82,81.090087890625,20.42571449279785,47206.0,19.1,3.8,14.566473988,25.958599937,34.4,31.4,24.135407326,11.6,16.3,15.397938144,24.131958763,68.040522989
gadsden,fl,38173.4022629977,17662.5092629977,736.853,12.94352340089968,45660,2949.2280487046005,1421.0,82,81.43021583557129,18.165416717529297,42698.0,21.9,5.4,13.142692085,22.527646929,43.5,35.3,17.254034177,20.5,18.0,21.585632939,18.703460359,65.379723641
gilchrist,fl,24099.62128057098,14379.823280570978,331.114,16.067915803264302,18582,1499.8598185133,777.0,82,86.61467456817627,12.271207809448242,52000.0,14.5,3.7,11.5625,25.995203588,37.7,35.2,19.164476561,15.1,15.1,19.89559789,20.654396728,83.918767342
glades,fl,8733.314786297738,6036.752786297739,54.488,9.20106404887003,13811,949.1635684646999,435.0,82,71.91955375671387,11.462562561035156,45328.0,18.1,4.2,16.996507567,26.049064042,39.0,35.0,19.743376329,21.0,14.3,14.394323365,27.572225038,70.638000621
gulf,fl,14185.912496761146,3990.3094967611455,464.192,9.06741887507655,13639,1564.4929050045,475.0,82,85.41789150238037,23.191936492919922,51593.0,15.1,3.6,15.958451369,23.828033513,32.6,31.9,21.405156874,13.2,14.2,18.271134247,26.497543808,77.085040661
hamilton,fl,17529.24778963937,9597.252789639368,368.441,20.088285575442576,14428,872.6104437239002,504.0,82,75.22883796691895,8.190997123718262,41871.0,24.2,6.0,15.054945055,27.714074922,39.8,37.0,18.773459606,14.9,19.8,19.018574993,18.464097588,63.48401919
hardee,fl,10257.268876896364,4704.323876896364,225.208,8.069545905121682,26937,1271.1085601962,361.0,82,76.18636703491211,9.122806549072266,46264.0,21.2,4.8,15.67357513,24.123547281,39.7,36.2,16.263763348,16.4,15.2,25.459405279,17.429557857,47.80931088
hendry,fl,17600.577596106,7635.826596106001,625.712,10.448207430781041,42022,1684.554763361,612.0,82,69.08032989501953,8.220720291137695,45652.0,22.9,6.1,21.363636364,23.656109035,35.0,34.8,17.925431278,12.9,16.2,26.705059255,13.752320213,37.892181911
hernando,fl,264790.65086035506,114425.82986035505,7991.627,14.88332006704613,193920,17791.101022321,9107.0,82,88.36703300476074,19.083467483520508,52108.0,12.5,5.1,13.726033086,23.040146385,32.3,31.1,18.787239897,15.2,13.8,18.233292079,27.510313531,19.375151929
highlands,fl,103624.71413484961,45787.1021348496,1692.184,10.222485385230229,106221,10136.939328333,4152.0,82,85.34788513183594,17.53425407409668,48922.0,16.1,5.9,14.207980653,22.419919901,30.4,34.1,18.68568353,15.5,15.6,16.824356766,36.046544469,21.06573806
hillsborough,fl,1657308.6485823803,710273.52106238,108943.001,17.771357389473323,1471968,93257.29105893,42443.0,82,88.88743114471436,34.463077545166016,65272.0,11.9,4.3,18.654923939,17.61545313,26.4,23.4,18.943361106,10.6,12.3,22.095453162,14.540737299,3.5128609385
holmes,fl,20051.91968031138,4921.339680311381,354.368,11.550442898892477,19617,1736.030371808,555.0,82,80.31000137329102,9.908698081970215,41969.0,20.5,4.1,13.247863248,28.754702595,35.8,37.4,17.667249871,14.5,18.6,20.354794311,19.987765713,78.772519697
indian river,fl,139337.43839825422,54448.39639825425,3636.314,8.49254619206117,159923,16407.027438780002,5113.0,82,90.09292507171631,30.607637405395508,72934.0,8.7,4.7,15.187359696,20.603633818,26.6,25.6,22.02424611,10.9,12.6,15.648780976,33.849415031,4.9678326137
jackson,fl,45769.75616343664,14693.017163436645,784.179,11.599658619309668,46414,3945.784756738,1551.0,82,82.19134902954102,12.941850662231445,44108.0,19.5,4.6,13.292253521,25.809008754,37.1,37.3,18.734193144,16.1,16.6,18.888697376,20.618778817,75.362843244
jefferson,fl,10002.487916349322,4297.8629163493215,210.752,9.480212599074127,14246,1055.0910975694999,439.0,82,82.5980167388916,23.333030700683594,54354.0,17.2,4.2,14.298245614,22.172994945,35.1,26.1,20.686769381,14.3,13.6,16.552014601,24.64551453,100.0
lafayette,fl,6770.355420940648,4797.434420940648,63.22,14.42185602367777,8422,469.4510477587,245.0,82,73.15867614746094,9.276651382446289,41635.0,20.7,4.0,15.261958998,27.136380975,33.9,33.3,17.962395021,14.2,14.7,19.924008549,17.27618143,100.0
lake,fl,375989.61619652825,146174.16819652825,12094.53,12.349587112376655,367118,30445.52119639,13682.0,82,89.97800540924072,24.384178161621094,58501.0,9.2,4.7,14.791274325,18.864357184,31.4,28.4,19.365558416,12.9,12.4,18.898010994,27.071949618,19.25386801
lee,fl,508040.0540187479,221782.2910187479,18907.6,8.44841365356562,770577,60134.37254038,21089.0,82,89.25229263305664,28.482704162597656,66140.0,10.5,4.2,17.631703395,19.446909101,25.0,24.5,23.179677249,10.8,12.0,17.325848033,29.151142585,5.8202452025
leon,fl,161195.8931190244,65465.87255902439,11961.089,9.116589348303156,293582,17681.600756649997,5919.0,82,93.38569974899292,46.5966682434082,61403.0,17.6,4.2,20.400444939,18.604127118,31.1,21.8,19.948340826,8.2,13.7,18.621032625,13.892541096,12.309473768
levy,fl,69312.2491607719,44722.2951607719,872.744,17.49934002600706,41503,3960.849326761,2288.0,82,86.24775981903076,14.097456932067871,41894.0,16.9,4.5,14.204365707,25.427015605,33.3,36.6,17.479836057,16.0,15.9,19.434739657,25.145170229,92.04921448
liberty,fl,4373.733162817671,1859.0651628176709,63.922,9.568839546741842,8354,457.08083424880004,155.0,82,79.5639877319336,13.579630851745605,46734.0,21.2,4.2,10.967741935,26.712322603,39.9,37.2,18.905059393,12.8,14.7,17.380895379,15.03471391,100.0
madison,fl,18081.53781489446,8679.87581489446,377.793,15.645326996609816,18493,1155.7149185065,612.0,82,79.86030197143555,13.824213981628418,41650.0,23.8,4.9,20.385470719,27.483444349,35.9,32.8,16.957091375,16.3,18.5,18.412372249,21.099875629,80.009363296
manatee,fl,285246.7023009079,109594.10530090789,12260.816,8.476296445248561,403253,33652.28011354,11060.0,82,89.41631603240967,30.19748878479004,63328.0,10.9,3.9,16.409397169,19.393171647,26.3,25.1,22.931123935,11.0,11.9,17.977051628,28.061043563,5.7903002481
marion,fl,424390.99182635034,213797.60982635035,9568.492,11.438052631376213,365579,37103.430584170004,17011.0,82,87.99236583709717,20.676774978637695,48553.0,15.3,4.9,13.711083899,20.930142013,32.8,32.9,16.767840311,15.4,14.4,18.467690978,29.179739536,31.028258547
martin,fl,106642.53913306315,48868.611133063154,3445.874,7.751257996264139,161000,13758.094387318999,4749.0,82,91.43438339233398,33.48984146118164,72736.0,11.1,3.6,16.576108355,18.623424004,19.9,22.5,25.318185802,10.2,11.2,16.201242236,31.527950311,8.4767424377
miami-dade,fl,734830.8559343927,342861.7120743927,52226.308,11.371233366045715,2716940,64621.913233139996,19185.0,82,81.83931922912598,30.650211334228516,59259.0,15.0,5.2,30.008505284,15.936957237,22.4,22.9,18.610871913,7.7,11.8,20.231547255,16.658704278,0.4043766411
monroe,fl,63730.62218335816,22405.02018335816,5297.895,8.312391123626888,74228,7666.9421873343,2378.0,82,91.89491748809814,35.26957702636719,68584.0,10.2,3.0,25.082781457,17.418958238,20.9,22.8,25.193555621,7.2,10.9,15.15735302,23.748450719,8.7139143522
nassau,fl,87901.72765368808,24916.271653688083,6039.846,10.462622197340266,88625,8401.50069416,2745.0,82,91.14748954772949,30.476940155029297,75123.0,8.1,3.4,12.904285011,19.851930499,29.6,24.0,24.344790572,10.8,11.5,19.706629055,22.82764457,48.146329487
okaloosa,fl,405389.7964909607,67724.43049096066,32600.848,11.1351204285182,210738,36406.41330225,9529.0,82,92.55838394165039,32.174766540527344,65977.0,9.6,3.3,14.547828926,19.878654623,27.3,29.2,21.424308737,11.5,12.3,22.225702057,16.312198085,12.09919147
okeechobee,fl,39893.03631923978,19836.243319239784,724.195,13.794689550250972,42168,2891.9125851958,1242.0,82,79.75443458557129,14.320116996765137,48028.0,17.7,4.1,14.135733033,25.728627723,33.8,36.7,17.631935373,14.3,14.9,21.25071144,20.114778979,36.548654865
orange,fl,958956.5988415129,382372.839251513,74747.636,13.396527578794254,1393452,71582.47487651,26370.0,82,88.6752986907959,35.4149169921875,69074.0,12.7,5.2,20.738560935,15.75352509,27.1,24.3,17.508034414,8.8,12.3,21.956551069,12.311654797,2.0421377435
osceola,fl,355414.74377555645,152058.02677555647,18576.286,19.61249720923565,375751,18121.850572306997,9741.0,82,86.13557052612305,23.198205947875977,63018.0,11.8,6.3,22.41038961,16.507889558,31.6,29.4,16.944384256,11.9,12.1,24.111712278,13.514534891,7.8210543946
palm beach,fl,757271.697529345,384708.372939345,34199.719,9.15357233043119,1496770,82729.63496577,28432.0,82,88.77497863769531,37.11275100708008,68200.0,12.0,4.3,21.751687853,16.63448119,22.2,26.7,22.060319041,11.1,11.6,18.959425964,24.355378582,1.042545681
pasco,fl,666202.8485049584,310234.7195049585,27514.515,13.652032653297479,553947,48798.80274415,22434.0,82,89.89755916595459,24.633047103881836,52332.0,11.4,4.4,14.64865693,21.467673346,31.2,29.8,21.6712106,12.6,12.9,20.239300872,22.646751404,9.4663834714
pinellas,fl,1131638.5730731853,580140.7614531852,37809.201,13.81929895728539,974996,81888.27642929001,33294.0,82,91.6210994720459,32.489967346191406,61532.0,11.1,4.0,18.004522329,20.248821004,27.3,23.3,23.650771734,10.0,12.9,15.902116522,25.398052915,0.2840022607
polk,fl,602076.4553297249,257276.3313297249,26096.357,12.550995728986313,724777,47970.41352975999,19785.0,82,85.43618202209473,20.58770751953125,54591.0,14.4,5.4,16.802365349,20.62395549,36.5,28.9,17.968969065,13.3,13.7,21.970206008,20.44325358,13.51049253
putnam,fl,94687.7057481891,55729.153748189085,1456.944,13.523344747620952,74521,7001.7963392412,3297.0,82,82.59017372131348,13.554861068725586,36527.0,24.3,6.1,18.747763864,27.392174755,38.6,37.6,18.737907663,17.8,17.3,21.159136351,23.718146563,56.162928299
st. johns,fl,223246.61209891445,60997.14305891446,16177.838,10.554325320217187,264672,21152.144293987,7086.0,82,94.7790036201477,44.477294921875,94343.0,8.1,3.0,13.457519852,16.383938729,23.1,21.6,21.40443923,8.2,9.5,21.608254745,20.64970983,23.77354122
st. lucie,fl,282646.7582911022,118946.92829110217,12316.825,11.47454986583638,328297,24632.4920450812,10355.0,82,87.26283931732178,22.47053337097168,59023.0,13.8,4.9,18.878640556,20.213612692,31.2,29.0,19.427059916,12.3,13.3,19.528353899,24.650849688,3.3572243681
santa rosa,fl,331744.03531912697,58191.399319126926,25672.87,14.914580367215017,184313,22242.934574838004,8017.0,82,91.49562454223633,27.261764526367188,71583.0,9.4,3.5,12.597970464,21.474131453,31.1,29.4,23.090158477,11.7,11.6,21.807468817,16.342309007,20.989350739
sarasota,fl,287192.2099994488,108313.27984944884,9979.813,6.96217681296355,433742,41250.34708465,12103.0,82,93.23573780059814,36.405372619628906,66138.0,8.7,3.8,16.466292135,18.201113061,21.4,22.5,25.614383397,9.7,11.4,14.046138027,37.337403341,4.3204866016
seminole,fl,301365.17780891986,123114.63080891986,19127.987,9.664155467136652,471826,31183.808956067005,9795.0,82,94.44742059707642,41.039215087890625,71930.0,8.0,4.1,16.434281465,16.000167993,26.3,21.8,21.311580213,10.1,10.5,20.81233336,15.980679318,3.1576606627
sumter,fl,182849.71698855615,66207.72937855616,2117.581,10.005499278081768,132420,18274.921811159402,7767.0,82,92.22069931030273,32.0330696105957,60278.0,12.3,5.3,11.440030558,19.049169499,29.3,22.6,23.146456876,16.6,12.1,7.0948497206,58.173991844,34.964675658
suwannee,fl,59022.36938105698,34683.61538105698,898.492,14.98831279253509,44417,3937.8928234305995,1948.0,82,82.46303939819336,15.72507095336914,46264.0,17.7,4.5,15.238718116,24.924240336,38.8,36.4,17.750414449,14.5,15.2,21.030236171,21.725915753,83.167673462
taylor,fl,23454.800974264093,13684.399974264092,220.413,15.674806114192446,21569,1496.3375497849,779.0,82,81.1059627532959,10.77780532836914,45527.0,19.3,5.0,10.600945307,26.806022394,35.5,34.5,16.150088773,13.7,16.4,19.745931661,20.979183087,69.282233053
union,fl,11968.284348706486,6221.071348706486,248.907,11.1842178639077,15237,1070.1047220591997,376.0,82,76.32577514648438,10.544427871704102,49313.0,20.7,3.7,15.842839037,29.461556158,37.4,31.6,17.837403495,14.1,15.5,19.767670801,15.20640546,67.447698745
volusia,fl,603259.9966596114,228338.4076596114,30364.99,12.232178833567005,553284,49317.460516859996,20958.0,82,90.79387283325195,24.442001342773438,55463.0,11.6,4.6,17.407151535,20.581241537,32.1,28.7,22.820134069,13.1,13.6,17.49119801,24.907823107,9.9433271397
wakulla,fl,28370.230576518967,12700.233576518964,959.253,12.25133236248618,33739,2315.6853260621,1102.0,82,87.85191345214844,18.611169815063477,64671.0,10.3,3.2,10.880361174,21.803698529,39.7,30.1,23.65498196,9.4,12.1,20.711935742,15.90444293,61.677930855
walton,fl,66269.58894130182,17106.138941301815,2877.804,8.27100243026486,74071,8012.280192158,2087.0,82,89.31421947479248,30.036174774169922,74108.0,11.4,3.5,17.799607073,21.917584514,31.8,31.2,20.350197523,12.7,13.2,20.364245116,20.219789121,63.125193031
washington,fl,23294.437403031556,7213.139403031556,519.642,11.677724643982163,25473,1994.775361914,761.0,82,82.11368751525879,12.064901351928711,44661.0,20.4,4.5,11.682242991,29.003982403,37.7,34.9,17.910333778,14.3,16.9,19.923055785,17.194676717,84.551735219
appling,ga,9525.206318680526,4065.3403186805263,275.299,9.0784592395589,18386,1049.2095704054,342.0,37,77.24104309082031,9.507213592529297,44871.0,19.9,3.6,11.791044776,24.549106075,34.3,41.4,15.860676715,16.5,15.7,24.545850103,17.71456543,71.441105506
atkinson,ga,4529.380012685163,2004.9550126851634,85.671,12.547220013711234,8165,360.98673712069996,167.0,37,67.71504211425781,12.239484786987305,39633.0,21.6,2.9,12.522045855,25.603802663,30.6,29.9,15.189826703,12.8,15.8,26.209430496,14.488671157,100.0
bacon,ga,4857.769449165713,1797.881449165713,127.755,6.790566617947201,11164,715.3702662053,184.0,37,82.40349197387695,9.289319038391113,41756.0,21.1,3.2,12.030075188,24.946271792,43.5,37.5,15.671412173,13.0,16.8,25.376209244,16.821927625,69.286229272
baker,ga,2106.0004615920616,804.3374615920613,14.852,11.2045812974278,3038,187.9588719728,75.0,37,83.20244407653809,21.378707885742188,43696.0,23.7,4.9,13.636363636,21.905769263,36.1,26.2,15.717050323,18.4,17.3,19.453587887,23.666886109,100.0
baldwin,ga,35007.73276145532,15228.566761455322,1041.416,12.743787572807781,44890,2747.0430248032003,1100.0,37,86.47543907165527,24.337100982666016,49350.0,22.6,4.8,20.453153705,22.64608528,40.7,26.1,15.849844616,12.2,16.7,18.462909334,16.480285141,35.139982502
banks,ga,9197.92034068389,2885.0303406838884,356.232,7.9990144362310085,19234,1149.8817028035999,336.0,37,75.07795333862305,15.75024700164795,62836.0,11.6,2.6,13.790446841,23.474141639,32.5,35.9,17.582272963,8.5,11.6,22.179473848,17.734220651,93.829845067
barrow,ga,42575.19971771851,10931.14471771851,2776.382,11.251071420521354,83240,3784.1018091898004,1248.0,37,86.50906085968018,20.18979835510254,64460.0,10.1,2.9,13.115087434,20.245236506,38.8,23.2,17.323122108,13.9,10.6,25.732820759,12.739067756,30.06184497
bartow,ga,58113.25646440474,16047.32246440474,3080.143,9.782950039722794,107738,5940.2589432064005,1653.0,37,86.24339389801025,19.788036346435547,64980.0,10.2,3.5,15.396012931,21.365185705,29.4,29.9,17.444311221,9.3,11.9,23.845811134,14.422951976,35.227692523
ben hill,ga,13281.264767954352,5052.095767954353,254.833,12.853842487758238,16700,1033.2524908877,387.0,37,83.57275009155273,10.972063064575195,39305.0,22.3,5.2,15.959119497,23.8514354,42.1,41.1,14.491771578,21.3,19.7,24.520958084,17.904191617,34.00249518
berrien,ga,18351.404433142015,5614.870433142015,657.038,13.912955879566864,19397,1319.0154983596,536.0,37,79.59722518920898,13.184492111206055,45094.0,18.9,3.7,12.70718232,25.489514458,36.7,28.5,16.212165274,11.8,17.2,23.905758622,17.229468475,76.143316395
bibb,ga,144150.97146915045,51676.34146915045,5330.877,12.087110319245701,153159,11926.007760483999,4286.0,37,86.36858558654785,25.310916900634766,44467.0,28.0,5.0,19.513258897,20.530971451,39.1,30.8,14.026917974,18.6,17.5,24.234945384,16.001018549,14.410435431
bleckley,ga,12262.605554796035,5330.5495547960345,310.214,13.303128706012213,12873,921.7835763142001,318.0,37,89.55223846435547,17.94685173034668,51448.0,18.5,5.0,13.477737665,21.820170713,40.8,34.0,16.281719337,5.8,15.9,19.972034491,17.136642585,51.588455944
brantley,ga,11861.514924995168,5334.9939249951685,237.766,10.610290420656023,19109,1117.9255660997999,495.0,37,80.52448844909668,6.856922626495361,39256.0,17.8,3.6,12.837837838,26.430256019,33.6,30.9,17.69985321,9.9,16.5,23.161860903,17.180386205,99.44598338
brooks,ga,11491.126342036488,5337.068342036488,299.943,10.770191045191304,15457,1066.938023088,520.0,37,83.8887882232666,16.4915771484375,42973.0,20.6,3.7,17.048145225,23.357974482,30.6,27.5,15.715894692,12.4,16.7,21.575984991,19.958594811,71.039832543
bryan,ga,85170.17926790107,14095.85926790107,9649.133,19.894647358384923,39627,4281.060012456301,1980.0,37,92.7628583908081,32.962303161621094,81890.0,8.0,2.9,16.012939749,16.839657442,39.6,29.1,18.728341461,9.0,11.2,29.394099982,10.69220481,52.343465749
bulloch,ga,44414.730094081926,14831.398094081931,3724.831,10.000537762602924,79608,4441.2341764431,1412.0,37,88.17484283447266,27.614871978759766,48629.0,20.7,4.1,22.249342846,20.088308462,36.6,20.3,17.074779165,11.5,15.9,19.793236861,11.642046026,48.283179287
burke,ga,19299.276530379735,9712.113530379735,482.923,11.834697220075887,22383,1630.7368216942,620.0,37,81.38334465026855,14.473503112792969,44870.0,20.0,5.8,13.258983891,24.088734316,39.0,31.6,14.246492695,20.5,16.8,25.653397668,15.971942992,74.9957111
butts,ga,18251.17386472525,5112.66486472525,703.489,12.348938316254372,24936,1477.9548976045999,470.0,37,80.14927101135254,11.091182708740234,52720.0,20.8,3.6,13.407821229,24.36151339,38.1,26.6,16.130063693,13.7,15.7,20.464388835,15.808469682,77.941238639
